,id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
12,0GftSP2dRwEzujkv2VKIgA,wok-wok-southeast-asian-kitchen-new-york,1014,Chinese,4.0,40.7140555,-73.9988387116394,$$,+19173883627,1031.2690925773445,4 star rating,$$ ,"Chinatown, Civic Center",1015 reviews,Closed11:00 AM - 10:00 PM,See 2144 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
13,fPW_GBZsnBNsIzK62sCHBg,xian-famous-foods-new-york-30,1022,Chinese,4.0,40.715082,-73.997342,$,+12127862068,1101.980668838967,4 star rating,$ ,Chinatown,1022 reviews,Closed11:30 AM - 8:30 PM,See 1335 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Hand sanitizer provided', 'Limited capacity', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Hand sanitizer provided', 'Limited capacity', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
14,np98mkA22LYf6kCwCL59pw,rabbithole-restaurant-brooklyn,854,American (New),4.0,40.7122932799856,-73.9628687873483,$$,+17187820910,2756.037998475819,4 star rating,$$ ,Williamsburg - South Side,854 reviews,Closed1:00 PM - 9:00 PM,See 763 photos,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Offers Takeout', 'Accepts Credit Cards', 'Vegan Options']"
15,3LRZQolTdyps07RSoaIXpA,poco-nyc-new-york-15,1695,Tapas Bars,3.5,40.722524,-73.9829025,$$,+12122284461,2127.9812554155083,3.5 star rating,$$ ,"Alphabet City, East Village",1694 reviews,Closed5:00 PM - 10:00 PM,See 1140 photos,"['Curbside pickup', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits']","['Curbside pickup', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Vegan Options']"
16,6Z5OWpaeGGazJHR4LfThsw,palma-new-york,750,Italian,4.0,40.73115,-74.00233,$$$,+12126912223,2941.9863317681697,4 star rating,$$$ ,West Village,750 reviews,Closed5:00 PM - 11:00 PM,See 806 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
17,dc3hkLkAqCSxDWQzrx-g9A,quality-italian-new-york,1093,Italian,4.0,40.7644044527436,-73.9767805051616,$$$,+12123901111,6720.000208872442,4 star rating,$$$ ,Midtown West,1094 reviews,Closed12:00 PM - 12:00 AM (Next day),See 1782 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Private dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
18,jNRT5vY1Hvp5WDTaHy4Mhw,sarges-delicatessen-and-diner-new-york-2,1202,Delis,4.0,40.7473279523583,-73.9772017867971,$$,+12126790442,4874.79758041062,4 star rating,$$ ,"Murray Hill, Midtown East",1202 reviews,Closed10:00 AM - 10:00 PM,See 1568 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
19,j8cKSxr6aQ8qTx23FLyyiA,the-wayland-new-york,500,Cocktail Bars,4.5,40.7251,-73.9778,$$,+12127777022,2587.4936869668145,4.5 star rating,$$ ,"Alphabet City, East Village",500 reviews,Closed5:00 PM - 11:00 PM,See 454 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
20,m2Zsy2UAkcDf0cRzk2Yoqw,madame-vo-new-york,834,Vietnamese,4.0,40.72925,-73.98612,$$,+19172612115,2739.540513749403,4 star rating,$$ ,East Village,834 reviews,"Closed12:00 PM - 4:00 PM, 5:30 PM - 10:00 PM",See 1839 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
21,fePu8xy0ir_ikZcS_vVSBA,asuka-sushi-new-york,970,Japanese,4.0,40.74529,-73.99888,$$,+12127270888,4442.362870251681,4 star rating,$$ ,Chelsea,971 reviews,Closed11:00 AM - 10:30 PM,See 885 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
22,kmcgUxWhwlbmC-FAMTEF2g,café-d-alsace-new-york-2,1237,French,4.0,40.77916,-73.95104,$$,+12127225133,8969.946647972984,4 star rating,$$ ,"Yorkville, Upper East Side",1237 reviews,Closed12:00 PM - 9:30 PM,See 1155 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
23,0ef3Q3RvIqfFzZoOfA2amg,dinosaur-bar-b-que-brooklyn,1687,Barbeque,3.5,40.6776201,-73.9838929,$$,+13474297030,3215.8258608587835,3.5 star rating,$$ ,Gowanus,1688 reviews,Closed12:00 PM - 9:00 PM,See 2032 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
24,FH978pIP1TLRuPAH-MbWIQ,jing-fong-restaurant-new-york,2409,Dim Sum,3.5,40.71579143585877,-73.99692734323608,$$,+12129645256,1171.7124422800182,3.5 star rating,$$ ,Chinatown,2410 reviews,Closed10:00 AM - 10:00 PM,See 2867 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
25,AjlmpAQV8W4--y0EksO-9g,simple-nyc-new-york-3,332,Poke,4.5,40.71821,-73.99223,$$,+16468708292,1431.4367242642836,4.5 star rating,$$ ,Lower East Side,332 reviews,Closed11:00 AM - 8:00 PM,See 462 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
26,zubN8Ve-RyoljRZV4NRxEQ,wo-hop-new-york,1478,Chinese,3.5,40.7142239034582,-73.9988691693115,$$,+12129628617,1049.617979893339,3.5 star rating,$$ ,"Chinatown, Civic Center",1478 reviews,Closed10:30 AM - 9:00 PM,See 1607 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Offers Takeout']"
27,-Td-YEPTOUq2H3LRWgRxUw,non-solo-piada-new-york,346,Italian,4.5,40.75414,-73.99245,$$,+12122160616,5409.339088422511,4.5 star rating,$$ ,"Midtown West, Hell's Kitchen",346 reviews,Closed8:00 AM - 3:00 PM,See 269 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Staff wears masks', 'Staff wears gloves']","['Delivery', 'Takeout', 'Outdoor seating', 'Staff wears masks', 'Staff wears gloves', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
28,VCqNjupCWZ5INzOcyBMJSg,the-grey-dog-union-square-new-york,1074,Coffee & Tea,4.0,40.733828,-73.993052,$$,+12129661060,3157.790195665447,4 star rating,$$ ,"Union Square, Greenwich Village",1075 reviews,Closed9:00 AM - 9:00 PM,See 857 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
29,BPyt7S9TdcR1u571iacg7g,the-kati-roll-company-new-york-5,1533,Indian,4.0,40.75269,-73.98466,$,+12127304280,5319.820483895203,4 star rating,Unclaimed ,Midtown West,1533 reviews,Closed11:00 AM - 9:00 PM,See 806 photos,"['Delivery', 'Takeout', 'Staff wears masks', 'Staff wears gloves', 'Masks required']","['Delivery', 'Takeout', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
30,XAHfErhn_JujythNCmGl1w,salinas-new-york,926,Spanish,4.0,40.7436999,-74.00314,$$$$,+12127761990,4315.934483120549,4 star rating,$$$$ ,Chelsea,926 reviews,Closed5:30 PM - 10:00 PM,See 1215 photos,"['Delivery', 'Takeout', 'Curbside pickup']","['Delivery', 'Takeout', 'Curbside pickup', 'Health Score', 'Takes Reservations']"
31,_tHF8-3rbyMesgdkQzB2yQ,serendipity-3-new-york,4227,Desserts,3.0,40.761851,-73.9649001,$$,+12128383531,6743.324238144527,3 star rating,$$ ,Upper East Side,4226 reviews,Closed12:00 PM - 10:00 PM,See 4575 photos,['Takeout'],"['Takeout', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
32,pDwhlX9jNBGnjvyGR9jYWQ,gabriel-kreuther-new-york,465,Lounges,4.5,40.754546,-73.982556,$$$$,+12122575826,5548.644552027803,4.5 star rating,$$$$ ,Midtown West,468 reviews,"Closed12:00 PM - 2:00 PM, 5:00 PM - 9:00 PM",See 2642 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery']"
33,OCTiJwvjoK81WoDwsTkFvA,paesano-of-mulberry-street-new-york,998,Italian,4.0,40.718554,-73.997447,$$,+12129651188,1481.7066528289554,4 star rating,$$ ,Little Italy,1000 reviews,Closed11:30 AM - 10:00 PM,See 979 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
34,mhrLDFTxUzW2koRAzjlt5g,chavelas-brooklyn-2,1126,Mexican,4.0,40.673484,-73.957267,$$,+17186223100,4730.422567366242,4 star rating,$$ ,Crown Heights,1127 reviews,Closed11:00 AM - 10:00 PM,See 986 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
35,l7G5tDA96xbA_bx1ZgkOeg,ichiran-midtown-new-york,866,Ramen,4.0,40.74839,-73.99062,$$,+12124650701,4785.297070086241,4 star rating,$$ ,Midtown West,869 reviews,Closed12:00 PM - 7:30 PM,See 2285 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
36,VoAuIReq_cPUrFwxbWqG_Q,salathai-restaurant-new-york,425,Thai,4.5,40.7801199,-73.98032,$$,+12124333999,8383.821131514791,4.5 star rating,$$ ,Upper West Side,425 reviews,Closed11:30 AM - 10:00 PM,See 753 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
37,I6optu9x0JAf8oT5lqJ8qw,the-blue-dog-cookhouse-and-bar-new-york,1255,Breakfast & Brunch,4.0,40.76244,-73.98674,$$,+12124590700,6367.978690875311,4 star rating,$$ ,"Theater District, Midtown West, Hell's Kitchen",1256 reviews,Closed8:30 AM - 10:00 PM,See 1618 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
0,xe9qWNyYmsRvNGRPgW-ZcA,dons-bogam-bbq-and-wine-bar-new-york-3,1009,Korean,4.0,40.746826,-73.98448,$$$,+12126832200,4675.083086795372,4 star rating,$$$ ,Midtown East,1008 reviews,Closed11:30 AM - 11:00 PM,See 1146 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
1,GA5msU6NO9rQRctPfDJCBg,peaches-hothouse-brooklyn,1243,Southern,4.0,40.6833699737169,-73.9437798410654,$$,+17184839111,4915.419789455236,4 star rating,Unclaimed ,Bedford Stuyvesant,1245 reviews,Closed11:00 AM - 11:00 PM,See 959 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Social distancing enforced']","['Delivery', 'Takeout', 'Indoor dining', 'Social distancing enforced', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
2,Ry04HQ6kNsF1RYTjINDaYw,blank-slate-coffee-kitchen-new-york-3,648,Coffee & Tea,4.0,40.7453293,-73.9845257,$$,+12126837800,4500.902003960189,4 star rating,$$ ,Midtown East,648 reviews,Closed8:00 AM - 3:00 PM,See 844 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
3,6q6WWGaO75PQkpWOQ2zzHQ,parisi-bakery-new-york-4,420,Bakeries,4.5,40.7211836,-73.9954365,$$,+12122266378,1742.4460459404133,4.5 star rating,$$ ,Nolita,420 reviews,Closed7:00 AM - 5:00 PM,See 321 photos,"['Delivery', 'Takeout', 'Staff wears gloves']","['Delivery', 'Takeout', 'Staff wears gloves', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
4,0vg2Z-HPwkyVVX613j2ysg,pengs-noodle-folk-new-york-2,464,Chinese,4.5,40.77726,-73.94932,$$,+19293913950,8842.376195907062,4.5 star rating,$$ ,"Yorkville, Upper East Side",464 reviews,Closed11:30 AM - 9:00 PM,See 561 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Hand sanitizer provided', 'Temperature checks']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Hand sanitizer provided', 'Temperature checks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
5,z1OgXX3L9Ipl2mu-Hf4ADw,viv-new-york-32,911,Thai,4.0,40.76277,-73.98969,$$,+12125815999,6387.667223867158,4 star rating,$$ ,"Hell's Kitchen, Midtown West, Theater District",911 reviews,"Closed12:00 PM - 3:45 PM, 5:00 PM - 10:00 PM",See 1237 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
6,xrgzB0pvsxeGEIboE6I2gg,patsys-pizzeria-brooklyn-2,554,Pizza,4.5,40.6818695,-73.976181,$$,+17186222268,3034.9893998767334,4.5 star rating,$$ ,"Prospect Heights, Park Slope",554 reviews,Closed4:00 PM - 10:00 PM,See 359 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
7,YnDs59_dEQ61TdCD4fdyEw,orchard-grocer-new-york,236,Delis,4.5,40.717744,-73.990187,$$,+16467579910,1410.7133123264375,4.5 star rating,$$ ,Lower East Side,236 reviews,Closed9:00 AM - 8:00 PM,See 382 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Indoor dining', 'Hand sanitizer provided', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Indoor dining', 'Hand sanitizer provided', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
8,rZ9OFoSqy8u4WECfh--ylg,marta-new-york-7,894,Pizza,4.0,40.7445882,-73.9847936,$$$,+12126513800,4444.4428187583135,4 star rating,$$$ ,"Flatiron, Midtown East",894 reviews,Closed4:00 PM - 9:00 PM,See 1400 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
9,Kqb7MjTPNkjPMoFRd-rWpw,málà-project-new-york,697,Szechuan,4.0,40.72713,-73.98542,$$,+12123538880,2523.2680723643457,4 star rating,$$ ,East Village,698 reviews,Closed12:00 PM - 9:00 PM,See 950 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Hand sanitizer provided', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Hand sanitizer provided', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
10,RYoc4EBUNOtgbg7c32OG9A,atoboy-new-york,400,Korean,4.5,40.74364,-73.98456,$$$,+16464767217,4328.417879979509,4.5 star rating,Unclaimed ,Flatiron,401 reviews,Closed5:00 PM - 9:30 PM,See 2238 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
11,IjQ2yGUKkvP0JIldT9vRFQ,take31-new-york,619,Korean,4.0,40.7463,-73.984809,$$,+16463989990,4612.644654142086,4 star rating,$$ ,Midtown East,619 reviews,"Closed2:30 PM - 3:00 PM, 5:00 PM - 10:00 PM",See 1662 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
12,kS2CP48K66yL2TwIhUqy_A,tamarind-new-york-4,958,Indian,4.0,40.71909,-74.00892,$$$,+12127759000,1961.024707084221,4 star rating,Unclaimed ,TriBeCa,960 reviews,"Closed11:30 AM - 3:00 PM, 5:30 PM - 11:00 PM",See 1121 photos,"['Sit-down dining', 'Outdoor seating', 'Limited capacity']","['Sit-down dining', 'Outdoor seating', 'Limited capacity', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Vegan Options']"
