,id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
10,kicqSn6gdgsktxNIIksuOg,el-milagrito-café-san-antonio-2,322,Mexican,4.0,29.45267,-98.48508,$,+12107378646,5437.015421863734,4 star rating,$ ,Tobin Hill,322 reviews,Closed5:30 AM - 3:00 PM,See 406 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Hand sanitizer provided', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Hand sanitizer provided', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
11,3WNrqq9duKwRBUb_rOH0hA,cerronis-purple-garlic-san-antonio,380,Italian,4.0,29.4849973171949,-98.4527510404587,$,+12108222300,6048.252518493547,4 star rating,Unclaimed ,Terrell Heights,380 reviews,Closed11:00 AM - 9:00 PM,See 301 photos,"['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Hand sanitizer provided', 'Masks required']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Hand sanitizer provided', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
12,mBcmNWS1k9p2q0G-NDSR0A,kimura-san-antonio-2,773,Ramen,3.5,29.4284690802127,-98.4914618711292,$$,+12104440702,7664.352274981563,3.5 star rating,$$ ,Downtown,773 reviews,Closed3:00 PM - 2:00 AM (Next day),See 875 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Sanitizing between customers', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Sanitizing between customers', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
13,3UP_5aGbdUHjpBWG5d7arQ,toro-kitchen-bar-san-antonio-2,211,Tapas Bars,4.5,29.42155,-98.47902,$$,+12105921075,8796.351897764014,4.5 star rating,$$ ,Eastside,211 reviews,Closed12:00 PM - 12:00 AM (Next day),See 302 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
14,Ri8ny-KWMtWl5yokiKE56w,iron-cactus-mexican-grill-and-margarita-bar-san-antonio-2,1283,Mexican,3.5,29.424985171743586,-98.49097443134765,$$,+12102249835,8049.087042248415,3.5 star rating,Unclaimed ,Downtown,1283 reviews,Closed11:00 AM - 11:00 PM,See 783 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
15,-azLu4PCWhMW-rGu3RCzyQ,the-friendly-spot-ice-house-san-antonio,531,Beer Gardens,4.0,29.414498,-98.490599,$,+12102242337,9182.912645251996,4 star rating,Unclaimed ,"King William, Downtown, Southtown",531 reviews,Closed12:00 PM - 12:00 AM (Next day),See 390 photos,['Masks required'],"['Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Offers Takeout']"
16,K4rjSZ8Jn66Blqw6HSW90Q,barbaro-san-antonio,521,Pizza,3.5,29.4557168660736,-98.4917119910265,$$,+12103202261,4833.610546734799,3.5 star rating,$$ ,Monte Vista,521 reviews,Closed11:00 AM - 12:00 AM (Next day),See 633 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Hand sanitizer provided', 'Limited capacity']","['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Hand sanitizer provided', 'Limited capacity', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
17,JIZS6W76qrUJlRCOEbWwsg,betos-alt-mex-san-antonio,496,Latin American,4.0,29.5112624,-98.4659205,$$,+12109309393,5051.272309993696,4 star rating,$$ ,Oak Park/Northwood,496 reviews,Closed11:00 AM - 9:00 PM,See 556 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
18,moHk0HG1I9A5bdSEn3ozMQ,barbecue-station-san-antonio,357,Barbeque,4.0,29.514822,-98.43954,$,+12108249191,7591.230473751501,4 star rating,Unclaimed ,Oak Park/Northwood,357 reviews,Closed11:00 AM - 9:00 PM,See 246 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Staff wears gloves', 'Limited capacity']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Staff wears gloves', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
19,M66ztVxHfHLZwvW16xlsMA,b-and-d-ice-house-san-antonio-2,314,Bars,4.0,29.41396803808894,-98.49064589951,$$,+12102259801,9238.836860179255,4 star rating,Unclaimed ,"King William, Downtown, Southtown",314 reviews,Closed11:00 AM - 10:00 PM,See 278 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
20,G9yNKS0CAl-E-k3tp1o_Dw,cheesy-janes-san-antonio-2,327,Burgers,4.0,29.46506,-98.46378,$$,+12108260800,5889.322848608375,4 star rating,$$ ,Mahncke Park,327 reviews,Closed11:00 AM - 9:00 PM,See 328 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Hand sanitizer provided', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Hand sanitizer provided', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
21,s5GWhg6g7aKSFxGsHnFc9A,halcyon-san-antonio,687,Coffee & Tea,3.5,29.4098975581596,-98.4953529380792,$$,+12102777045,9579.76792590845,3.5 star rating,$$ ,"Southtown, Downtown",687 reviews,Closed8:00 AM - 2:00 AM (Next day),See 876 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Disposable or contactless menu']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Disposable or contactless menu', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
0,jJB0NU1Qk8mpRf1hUMffEw,the-barn-door-san-antonio-2,408,Steakhouses,4.0,29.5127871076446,-98.4591067556256,$$,+12108240116,5727.200052397262,4 star rating,$$ ,Oak Park/Northwood,408 reviews,Closed5:00 PM - 10:30 PM,See 439 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Private dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
1,4XwckdO-Ep8hnUyBD4RYWw,chart-house-san-antonio,1032,Seafood,3.5,29.4190153,-98.483408,$$$,+12102233101,8897.5619205856,3.5 star rating,$$$ ,Downtown,1032 reviews,Closed12:00 PM - 10:00 PM,See 1621 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
2,RjokTlon6H5ZIM9gkeLXSw,mings-san-antonio,146,Asian Fusion,4.5,29.440935621594612,-98.48531614942611,$,+12106004083,6582.035890522851,4.5 star rating,$ ,Tobin Hill,146 reviews,Closed11:00 AM - 10:00 PM,See 390 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Takeout']"
3,eeXwuIDj1S1LqEDzJMgDow,phillys-phamous-cheesesteaks-san-antonio-2,208,Food Trucks,4.0,29.4560287841822,-98.499549170115,$$,+12106218908,4506.530125306375,4 star rating,Unclaimed ,Alta Vista,208 reviews,Closed11:00 AM - 11:00 PM,See 425 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Social distancing enforced', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Social distancing enforced', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
4,Bdy8EVwGmDYoc5w5sP1qiw,sandwich-de-paris-san-antonio,170,Sandwiches,4.5,29.50079,-98.57659,$,+12106923429,6075.712201844711,4.5 star rating,Unclaimed ,Medical Center,170 reviews,Closed10:00 AM - 4:00 PM,See 126 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
5,mNS0Y-w1y1dZfgEZDL4-6w,candlelight-coffeehouse-san-antonio-7,454,Coffee & Tea,3.5,29.452985,-98.484652,$$,+12107380099,5435.230992375528,3.5 star rating,$$ ,Tobin Hill,454 reviews,Closed9:00 AM - 4:00 PM,See 726 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
6,oHcZo0k_-N10DlBXCFM2Hw,seoul-asian-food-market-and-cafe-san-antonio,218,Korean,4.0,29.4850049,-98.428074,$,+12108221529,8460.394586125145,4 star rating,Unclaimed ,Wilshire,218 reviews,Closed9:00 AM - 9:00 PM,See 480 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced']","['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
7,Oa54yT00o8cNPeVEj_BOEQ,dough-pizzeria-napoletana-san-antonio-5,230,Pizza,4.5,29.41873,-98.48802,$$,+12102272900,8804.168396750596,4.5 star rating,$$ ,Downtown,230 reviews,Closed2:00 PM - 9:00 PM,See 291 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Takeout']"
8,ktFLgpvt5B2ctblaTVgDRg,bakery-lorraine-san-antonio-5,239,Breakfast & Brunch,4.0,29.5032275,-98.5743898,$$,+12103030330,5887.093906279806,4 star rating,$$ ,Medical Center,239 reviews,Closed7:00 AM - 4:00 PM,See 450 photos,"['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating']","['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Health Score', 'Offers Takeout', 'Accepts Credit Cards']"
9,WEcyv9NUHp5QUeitKg3EVA,bbqlife-san-antonio-3,217,Barbeque,4.5,29.41673,-98.40508,$,+12103591511,13666.666453405684,4.5 star rating,Unclaimed ,Eastside,217 reviews,Closed11:00 AM - 8:00 PM,See 158 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining']","['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
10,ooj_bLqxoVCXzH-PwQd2CQ,tony-gs-soul-food-san-antonio,291,Soul Food,4.0,29.40985,-98.473539,$$,+12104511234,10204.152841151908,4 star rating,Unclaimed ,Eastside,291 reviews,Closed7:30 AM - 4:00 PM,See 334 photos,"['Delivery', 'Takeout', 'Staff wears gloves', 'Masks required']","['Delivery', 'Takeout', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
11,HQduIL6jGzNCEFydVJMHHA,bier-garten-riverwalk-san-antonio-3,337,German,4.0,29.4256965020906,-98.4878024420196,$$,+12102127299,8065.972611561635,4 star rating,$$ ,Downtown,337 reviews,Closed11:00 AM - 12:00 AM (Next day),See 522 photos,"['Sit-down dining', 'Outdoor seating']","['Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Accepts Credit Cards', 'Many Vegetarian Options']"
12,PyEIPJnZg-Y1NuNlWlsPEw,singhs-san-antonio-2,197,Vietnamese,4.0,29.451392717586,-98.4861743822694,,,5511.644717580751,4 star rating,Unclaimed ,Tobin Hill,197 reviews,Closed11:00 AM - 9:00 PM,See 245 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity']","['Delivery', 'Takeout', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
13,iTm3wK_HmnnjcSd4fuN0vw,marks-outing-san-antonio-2,267,Burgers,4.0,29.4198356,-98.4708068,$,+12102998110,9307.629338832412,4 star rating,$ ,Eastside,267 reviews,Closed11:00 AM - 8:00 PM,See 246 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Hand sanitizer provided', 'Limited capacity']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Hand sanitizer provided', 'Limited capacity', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
14,NAOHfkb9C6c834DH5Xu3kA,rebelle-san-antonio,288,Seafood,4.0,29.42729,-98.48957,$$$,+12103523171,7862.022476607248,4 star rating,Unclaimed ,Downtown,288 reviews,Closed5:00 PM - 9:00 PM,See 505 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
15,4PpnYh85HIn-De0zFykohA,jazz-tx-san-antonio,177,Southern,4.5,29.441916,-98.4804227066048,$$,+12103329386,6703.01438430429,4.5 star rating,$$ ,Tobin Hill,177 reviews,Closed6:00 PM - 11:00 PM,See 341 photos,"['Delivery', 'Sit-down dining', 'In-person visits', 'Indoor dining', 'Covered outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Limited capacity', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Sit-down dining', 'In-person visits', 'Indoor dining', 'Covered outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Limited capacity', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Takes Reservations', 'Accepts Credit Cards', 'Vegan Options']"
16,o9hgB1npEsySbBoNNBAPYw,la-fogata-mexican-cuisine-san-antonio-5,643,Mexican,3.5,29.495864,-98.535267,$$,+12103401337,2025.3825456664954,3.5 star rating,$$ ,Dellview,643 reviews,Closed11:00 AM - 11:00 PM,See 539 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced']","['Delivery', 'Takeout', 'Curbside pickup', 'Social distancing enforced', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
17,bRV_X_HYweuc6idyZPu4cA,cascabel-mexican-patio-san-antonio,228,Mexican,4.0,29.414455,-98.488877,$,+12102126456,9226.275793555527,4 star rating,Unclaimed ,"Downtown, Southtown, Lavaca",228 reviews,Closed11:00 AM - 3:00 PM,See 238 photos,"['Takeout', 'Curbside pickup', 'Masks required']","['Takeout', 'Curbside pickup', 'Masks required', 'Health Score', 'Offers Takeout', 'Accepts Credit Cards']"
18,n4GGozaRnFHJMiOVYhH4bA,azuca-nuevo-latino-san-antonio-4,378,Latin American,4.0,29.41716,-98.48868,$$,+12102255550,8950.918171335756,4 star rating,$$ ,"Downtown, Southtown",378 reviews,Closed3:30 PM - 10:00 PM,See 452 photos,"['Delivery', 'Takeout', 'Indoor dining']","['Delivery', 'Takeout', 'Indoor dining', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
19,IYVBz9FNtnZgCu3TBKqyww,seoul-food-san-antonio-2,218,Korean,4.0,29.486564,-98.429543,$$,+12104765135,8260.101608088875,4 star rating,Unclaimed ,Wilshire,218 reviews,Closed10:30 AM - 9:00 PM,See 378 photos,"['Takeout', 'Indoor dining', 'Social distancing enforced', 'Hand sanitizer provided', 'Masks required']","['Takeout', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Hand sanitizer provided', 'Masks required', 'Health Score', 'Offers Takeout', 'Accepts Credit Cards']"
0,XgvLoh76QrZCK2cH0gfxbw,botika-san-antonio-7,504,Peruvian,3.5,29.4425,-98.479961,$$,+12106707684,6668.743435238012,3.5 star rating,$$ ,Tobin Hill,504 reviews,Closed11:00 AM - 10:00 PM,See 879 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
1,G1TA_O4ImM47WJhVCrGBWg,ostra-san-antonio,439,American (New),3.5,29.42492,-98.49049,$$$,+12103965817,8080.323305171628,3.5 star rating,$$$ ,Downtown,439 reviews,Closed7:00 AM - 9:45 PM,See 492 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Takes Reservations', 'Offers Takeout', 'Accepts Credit Cards']"
2,34P8wyqZyO-PsyJ3jGBrEg,saltgrass-steak-house-san-antonio-5,802,Steakhouses,3.5,29.4248067,-98.4886845,$$,+12102229092,8133.248041730323,3.5 star rating,$$ ,Downtown,802 reviews,Closed11:00 AM - 10:00 PM,See 691 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
3,XPjRUJo4_xl6Ef0fofbefg,hot-joy-san-antonio-2,843,Asian Fusion,3.5,29.4135441917695,-98.490830947402,$$,+12103689324,9280.067795771163,3.5 star rating,Unclaimed ,"King William, Downtown, Southtown",843 reviews,Closed4:00 PM - 12:00 AM (Next day),See 1269 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
4,OsXbDpR8pkp4yCcDEG3bIw,the-magpie-san-antonio,70,American (New),5.0,29.424851448624384,-98.4730829,$$,+12103891584,8710.743428541848,5 star rating,$$ ,Eastside,70 reviews,Closed5:30 PM - 10:00 PM,See 155 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations']"
5,PnqGUExKU2rrEAPSWodHgA,casa-rio-san-antonio,1564,Mexican,3.0,29.423638,-98.488157,$$,+12102256718,8272.606306521506,3 star rating,$$ ,Downtown,1564 reviews,Closed11:00 AM - 10:00 PM,See 1134 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Virtual tours', 'Virtual consultations', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Virtual tours', 'Virtual consultations', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score']"
6,1MoXHHPv_sJNd2IQEmhiCA,marias-cafe-san-antonio,99,Mexican,4.5,29.4022655487061,-98.5103607177734,$,+12102277005,10256.567550418311,4.5 star rating,Unclaimed ,"Southtown, Downtown",99 reviews,Closed7:00 AM - 2:00 PM,See 245 photos,[],"['Health Score', 'Offers Takeout']"
7,7_tdB3KZiWad1CAZ6uD11g,210-ceviche-san-antonio-2,347,Seafood,4.0,29.5282668386993,-98.5603927820921,$$,+12105939300,5826.987598876592,4 star rating,$$ ,Medical Center,347 reviews,Closed11:00 AM - 11:00 PM,See 498 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Drive-thru', 'Social distancing enforced', 'Sanitizing between customers', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Drive-thru', 'Social distancing enforced', 'Sanitizing between customers', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
8,ZWhWDLunRzVHrVZ2os3anw,commonwealth-coffeehouse-and-bakery-san-antonio-11,198,Coffee & Tea,4.0,29.4188324203136,-98.4871913814883,$$,+12106864844,8810.183597269432,4 star rating,$$ ,Downtown,198 reviews,Closed7:00 AM - 9:00 PM,See 358 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
9,Zj9nj85o89TAYk4qNJATAw,scratch-kitchen-san-antonio-2,162,Bakeries,4.5,29.45118,-98.49957,$$,+12106302220,5015.334542669987,4.5 star rating,$$ ,Alta Vista,162 reviews,Closed7:30 AM - 3:00 PM,See 234 photos,"['Takeout', 'Curbside pickup', 'Sit-down dining', 'Social distancing enforced', 'Staff wears masks']","['Takeout', 'Curbside pickup', 'Sit-down dining', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Offers Takeout', 'Accepts Credit Cards']"
10,S806G5SCO_U_85CMty_EOg,al-carbon-san-antonio-3,101,Mexican,4.5,29.44421,-98.51314,$$,+12107377400,5586.467708640728,4.5 star rating,$$ ,Woodlawn Lake,101 reviews,Closed11:00 AM - 8:00 PM,See 353 photos,"['Delivery', 'Takeout', 'Hand sanitizer provided', 'Masks required']","['Delivery', 'Takeout', 'Social distancing enforced', 'Staff wears masks', 'Hand sanitizer provided', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
